"time","from","to","type","time_scaled"
304200,79,324,0,304200
304200,79,335,1,304200
304200,98,241,0,304200
304200,109,201,0,304200
304200,109,266,0,304200
304200,109,503,0,304200
304200,109,568,0,304200
304200,112,531,1,304200
304200,152,609,0,304200
304200,163,241,1,304200
304200,180,609,0,304200
304200,192,391,1,304200
304200,197,287,1,304200
304200,197,357,1,304200
304200,197,553,1,304200
304200,205,347,0,304200
304200,205,549,1,304200
304200,205,578,1,304200
304200,218,498,1,304200
304200,234,426,0,304200
304200,238,239,1,304200
304200,271,323,0,304200
304200,285,360,1,304200
304200,285,463,0,304200
304200,287,357,1,304200
304200,293,609,0,304200
304200,308,436,0,304200
304200,322,382,0,304200
304200,335,379,1,304200
304200,338,609,0,304200
304200,341,458,0,304200
304200,341,503,0,304200
304200,344,476,0,304200
304200,347,503,0,304200
304200,355,458,0,304200
304200,355,503,0,304200
304200,357,553,1,304200
304200,360,397,1,304200
304200,360,623,1,304200
304200,371,549,0,304200
304200,299,450,1,304200
304200,456,546,1,304200
304200,458,503,0,304200
304200,463,580,0,304200
304200,335,472,1,304200
304200,391,472,1,304200
304200,493,531,1,304200
304200,308,494,0,304200
304200,503,568,0,304200
304200,93,535,0,304200
304200,540,544,0,304200
304200,427,565,1,304200
304200,531,575,1,304200
304200,58,625,0,304200
304200,102,625,0,304200
304200,152,625,0,304200
304200,293,625,0,304200
304200,338,625,0,304200
304200,609,625,0,304200
304200,625,640,0,304200
304200,609,640,0,304200
304200,604,643,0,304200
304200,160,657,0,304200
304500,4,609,0,304500
304500,15,442,1,304500
304500,44,138,1,304500
304500,44,156,1,304500
304500,44,314,1,304500
304500,44,444,1,304500
304500,44,579,1,304500
304500,44,611,1,304500
304500,56,304,1,304500
304500,71,499,1,304500
304500,72,365,0,304500
304500,79,192,0,304500
304500,79,335,0,304500
304500,87,112,1,304500
304500,87,493,1,304500
304500,102,152,0,304500
304500,102,180,1,304500
304500,124,234,1,304500
304500,124,426,1,304500
304500,124,499,1,304500
304500,142,431,1,304500
304500,152,180,0,304500
304500,156,579,1,304500
304500,163,518,1,304500
304500,181,183,1,304500
304500,183,324,0,304500
304500,192,334,1,304500
304500,197,357,0,304500
304500,218,498,0,304500
304500,227,242,0,304500
304500,235,383,1,304500
304500,240,322,1,304500
304500,262,437,1,304500
304500,272,456,1,304500
304500,291,306,0,304500
304500,291,623,0,304500
304500,314,480,1,304500
304500,316,513,1,304500
304500,322,414,0,304500
304500,322,552,0,304500
304500,323,368,0,304500
304500,324,391,1,304500
304500,335,379,0,304500
304500,271,341,1,304500
304500,360,530,1,304500
304500,382,484,0,304500
304500,397,623,0,304500
304500,398,469,1,304500
304500,408,431,1,304500
304500,411,442,0,304500
304500,444,480,0,304500
304500,463,623,0,304500
304500,469,532,0,304500
304500,480,579,1,304500
304500,496,499,0,304500
304500,4,625,0,304500
304500,102,640,0,304500
304500,163,647,1,304500
304500,272,653,1,304500
304800,1,308,1,304800
304800,7,336,0,304800
304800,7,615,0,304800
304800,8,178,1,304800
304800,17,224,1,304800
304800,17,402,1,304800
304800,40,193,0,304800
304800,40,532,1,304800
304800,44,318,1,304800
304800,44,480,1,304800
304800,58,180,0,304800
304800,63,192,0,304800
304800,71,124,1,304800
304800,71,147,1,304800
304800,71,234,1,304800
304800,87,193,0,304800
304800,120,470,1,304800
304800,124,496,1,304800
304800,134,329,1,304800
304800,156,268,1,304800
304800,183,334,1,304800
304800,193,480,0,304800
304800,201,219,1,304800
304800,201,308,1,304800
304800,205,549,0,304800
304800,217,382,0,304800
304800,220,308,1,304800
304800,224,402,1,304800
304800,235,236,1,304800
304800,245,416,0,304800
304800,272,456,0,304800
304800,308,568,1,304800
304800,318,480,0,304800
304800,334,335,1,304800
304800,334,409,1,304800
304800,336,615,0,304800
304800,340,528,0,304800
304800,271,341,0,304800
304800,382,459,0,304800
304800,372,395,0,304800
304800,432,456,0,304800
304800,440,622,1,304800
304800,52,450,0,304800
304800,192,472,1,304800
304800,491,528,0,304800
304800,386,494,1,304800
304800,580,623,0,304800
304800,403,631,1,304800
304800,582,631,1,304800
304800,299,637,1,304800
304800,180,640,0,304800
304800,272,653,0,304800
304800,432,653,0,304800
304800,488,653,0,304800
304800,235,657,1,304800
304800,236,657,1,304800
304800,397,660,1,304800
304800,16,663,1,304800
305100,1,220,1,305100
305100,1,291,1,305100
305100,1,308,0,305100
305100,4,42,1,305100
305100,4,58,0,305100
305100,4,152,0,305100
305100,7,377,0,305100
305100,8,451,1,305100
305100,11,449,0,305100
305100,11,474,0,305100
305100,15,102,1,305100
305100,15,452,0,305100
305100,42,293,1,305100
305100,52,604,1,305100
305100,58,293,0,305100
305100,58,338,0,305100
305100,63,79,0,305100
305100,63,362,0,305100
305100,63,379,0,305100
305100,63,478,0,305100
305100,63,487,0,305100
305100,81,163,1,305100
305100,87,156,1,305100
305100,87,532,1,305100
305100,109,554,1,305100
305100,110,442,1,305100
305100,115,570,0,305100
305100,116,476,0,305100
305100,120,470,0,305100
305100,134,329,0,305100
305100,152,293,0,305100
305100,152,338,0,305100
305100,155,358,1,305100
305100,160,192,1,305100
305100,178,451,1,305100
305100,201,219,0,305100
305100,201,220,1,305100
305100,201,308,0,305100
305100,42,218,1,305100
305100,218,293,1,305100
305100,218,338,1,305100
305100,219,220,0,305100
305100,220,308,0,305100
305100,233,503,0,305100
305100,235,371,1,305100
305100,235,457,1,305100
305100,236,371,1,305100
305100,240,322,0,305100
305100,266,303,1,305100
305100,267,663,0,305100
305100,276,617,0,305100
305100,285,530,1,305100
305100,291,600,0,305100
305100,306,600,0,305100
305100,308,568,0,305100
305100,314,318,1,305100
305100,322,484,0,305100
305100,335,362,1,305100
305100,371,383,1,305100
305100,374,432,1,305100
305100,397,530,1,305100
305100,408,431,0,305100
305100,442,452,0,305100
305100,444,611,0,305100
305100,234,450,1,305100
305100,456,546,0,305100
305100,192,472,0,305100
305100,324,472,1,305100
305100,386,494,0,305100
305100,112,504,1,305100
305100,493,504,1,305100
305100,504,531,1,305100
305100,530,623,1,305100
305100,87,575,1,305100
305100,542,586,0,305100
305100,41,625,1,305100
305100,4,640,0,305100
305100,293,640,0,305100
305100,338,640,0,305100
305100,600,650,0,305100
305100,371,657,1,305100
305100,383,657,1,305100
305100,307,658,0,305100
305100,605,659,1,305100
305100,397,660,0,305100
305100,623,660,0,305100
305100,55,663,1,305100
305400,1,220,0,305400
305400,2,615,0,305400
305400,8,209,1,305400
305400,8,242,1,305400
305400,15,405,1,305400
305400,15,441,1,305400
305400,15,442,0,305400
305400,15,470,1,305400
305400,17,282,1,305400
305400,44,193,1,305400
305400,45,513,1,305400
305400,55,316,1,305400
305400,55,513,1,305400
305400,56,304,0,305400
305400,60,197,1,305400
305400,60,287,1,305400
305400,60,553,1,305400
305400,72,516,0,305400
305400,73,204,0,305400
305400,89,202,0,305400
305400,96,285,1,305400
305400,96,397,1,305400
305400,98,163,0,305400
305400,110,411,0,305400
305400,141,208,1,305400
305400,163,241,0,305400
305400,167,498,1,305400
305400,178,242,1,305400
305400,178,244,1,305400
305400,181,334,1,305400
305400,181,391,1,305400
305400,192,391,0,305400
305400,201,220,0,305400
305400,4,218,1,305400
305400,227,451,1,305400
305400,235,471,1,305400
305400,235,585,1,305400
305400,236,457,1,305400
305400,241,518,0,305400
305400,242,451,1,305400
305400,8,257,1,305400
305400,178,257,1,305400
305400,209,257,0,305400
305400,257,451,1,305400
305400,285,530,0,305400
305400,287,522,1,305400
305400,374,432,0,305400
305400,392,402,1,305400
305400,431,451,1,305400
305400,449,474,0,305400
305400,449,517,1,305400
305400,181,472,1,305400
305400,474,517,1,305400
305400,87,504,1,305400
305400,504,571,1,305400
305400,517,604,1,305400
305400,522,553,1,305400
305400,530,623,0,305400
305400,41,625,0,305400
305400,403,631,0,305400
305400,582,631,0,305400
305400,316,663,1,305400
305700,1,91,1,305700
305700,4,15,1,305700
305700,4,105,1,305700
305700,4,262,1,305700
305700,4,271,1,305700
305700,4,308,1,305700
305700,4,405,1,305700
305700,4,441,1,305700
305700,4,459,1,305700
305700,4,470,1,305700
305700,6,159,1,305700
305700,7,141,1,305700
305700,7,208,1,305700
305700,7,479,1,305700
305700,8,142,1,305700
305700,8,155,1,305700
305700,8,227,1,305700
305700,8,358,1,305700
305700,8,421,1,305700
305700,8,431,1,305700
305700,11,235,1,305700
305700,11,291,1,305700
305700,11,371,1,305700
305700,11,383,1,305700
305700,15,105,1,305700
305700,15,271,1,305700
305700,15,293,1,305700
305700,15,408,1,305700
305700,15,420,1,305700
305700,15,459,1,305700
305700,15,470,0,305700
305700,16,316,1,305700
305700,17,167,1,305700
305700,36,374,1,305700
305700,42,102,1,305700
305700,42,262,1,305700
305700,42,308,1,305700
305700,42,338,1,305700
305700,44,193,0,305700
305700,44,318,0,305700
305700,52,474,1,305700
305700,55,196,1,305700
305700,60,357,1,305700
305700,62,304,0,305700
305700,62,617,1,305700
305700,68,223,1,305700
305700,78,141,1,305700
305700,78,208,1,305700
305700,78,479,1,305700
305700,84,100,0,305700
305700,102,105,1,305700
305700,102,262,1,305700
305700,102,271,1,305700
305700,102,308,1,305700
305700,102,405,1,305700
305700,102,408,1,305700
305700,102,420,1,305700
305700,102,441,1,305700
305700,102,470,1,305700
305700,105,271,1,305700
305700,105,338,1,305700
305700,105,408,1,305700
305700,105,437,1,305700
305700,105,459,1,305700
305700,105,470,1,305700
305700,109,484,1,305700
305700,109,552,1,305700
305700,115,167,1,305700
305700,115,224,1,305700
305700,115,402,1,305700
305700,138,314,0,305700
305700,138,444,0,305700
305700,141,479,1,305700
305700,142,178,1,305700
305700,142,451,1,305700
305700,155,178,1,305700
305700,155,209,1,305700
305700,155,227,1,305700
305700,156,314,0,305700
305700,167,224,1,305700
305700,167,402,1,305700
305700,178,227,1,305700
305700,178,358,1,305700
305700,178,421,1,305700
305700,178,431,1,305700
305700,205,240,1,305700
305700,205,484,1,305700
305700,205,554,1,305700
305700,208,479,1,305700
305700,209,244,1,305700
305700,217,452,1,305700
305700,102,218,1,305700
305700,105,218,1,305700
305700,218,271,1,305700
305700,227,431,1,305700
305700,234,443,1,305700
305700,235,291,1,305700
305700,236,471,1,305700
305700,240,554,1,305700
305700,241,463,1,305700
305700,242,244,1,305700
305700,242,431,1,305700
305700,244,431,1,305700
305700,257,431,1,305700
305700,262,271,1,305700
305700,262,293,1,305700
305700,262,308,1,305700
305700,262,405,1,305700
305700,262,408,1,305700
305700,262,459,1,305700
305700,266,303,0,305700
305700,271,293,1,305700
305700,271,308,1,305700
305700,271,338,1,305700
305700,271,405,1,305700
305700,271,408,1,305700
305700,271,441,1,305700
305700,271,459,1,305700
305700,272,374,1,305700
305700,282,618,1,305700
305700,285,360,0,305700
305700,285,397,0,305700
305700,291,371,1,305700
305700,293,338,0,305700
305700,303,432,1,305700
305700,304,361,0,305700
305700,304,617,1,305700
305700,308,405,1,305700
305700,308,408,1,305700
305700,308,441,1,305700
305700,308,470,1,305700
305700,326,617,0,305700
305700,338,408,1,305700
305700,338,420,1,305700
305700,338,441,1,305700
305700,338,459,1,305700
305700,358,451,1,305700
305700,360,530,0,305700
305700,360,623,0,305700
305700,361,617,1,305700
305700,371,471,1,305700
305700,374,376,1,305700
305700,377,615,0,305700
305700,397,530,0,305700
305700,62,406,1,305700
305700,304,406,1,305700
305700,361,406,1,305700
305700,78,417,1,305700
305700,421,431,1,305700
305700,421,451,1,305700
305700,443,517,1,305700
305700,450,546,1,305700
305700,450,587,1,305700
305700,450,600,1,305700
305700,484,552,1,305700
305700,484,554,1,305700
305700,504,575,1,305700
305700,517,600,1,305700
305700,554,578,1,305700
305700,456,586,1,305700
305700,586,653,1,305700
305700,595,602,1,305700
305700,449,637,1,305700
305700,474,637,1,305700
305700,587,637,1,305700
305700,474,643,1,305700
305700,442,644,1,305700
305700,291,657,1,305700
305700,585,657,1,305700
305700,605,659,0,305700
305700,6,663,1,305700
305700,45,663,1,305700
305700,196,663,1,305700
305700,513,663,1,305700
306000,1,235,1,306000
306000,1,657,1,306000
306000,4,144,1,306000
306000,4,408,1,306000
306000,4,420,1,306000
306000,4,437,1,306000
306000,6,196,1,306000
306000,15,144,1,306000
306000,15,233,1,306000
306000,15,308,1,306000
306000,15,437,1,306000
306000,16,175,1,306000
306000,16,196,1,306000
306000,17,165,1,306000
306000,17,282,0,306000
306000,17,435,1,306000
306000,17,595,1,306000
306000,44,156,0,306000
306000,44,314,0,306000
306000,45,196,1,306000
306000,52,600,1,306000
306000,55,175,1,306000
306000,62,617,0,306000
306000,67,223,0,306000
306000,67,400,0,306000
306000,69,70,1,306000
306000,79,192,1,306000
306000,96,285,0,306000
306000,96,360,1,306000
306000,102,144,1,306000
306000,102,315,1,306000
306000,102,459,1,306000
306000,105,144,1,306000
306000,105,233,1,306000
306000,105,308,1,306000
306000,105,420,1,306000
306000,109,205,1,306000
306000,110,361,1,306000
306000,112,571,1,306000
306000,115,435,1,306000
306000,115,498,1,306000
306000,115,595,1,306000
306000,115,602,1,306000
306000,119,201,1,306000
306000,119,236,1,306000
306000,119,291,1,306000
306000,119,383,1,306000
306000,119,457,1,306000
306000,119,471,1,306000
306000,17,129,1,306000
306000,129,165,1,306000
306000,129,402,1,306000
306000,129,435,1,306000
306000,129,618,1,306000
306000,142,155,1,306000
306000,142,242,1,306000
306000,144,233,1,306000
306000,144,420,1,306000
306000,144,441,1,306000
306000,147,234,0,306000
306000,155,242,1,306000
306000,155,244,1,306000
306000,155,431,1,306000
306000,155,451,1,306000
306000,156,268,0,306000
306000,159,175,1,306000
306000,159,196,1,306000
306000,159,283,1,306000
306000,165,282,1,306000
306000,165,618,1,306000
306000,167,392,1,306000
306000,167,435,1,306000
306000,167,595,1,306000
306000,167,602,1,306000
306000,175,196,1,306000
306000,180,262,1,306000
306000,193,314,0,306000
306000,201,235,1,306000
306000,201,371,1,306000
306000,217,276,1,306000
306000,15,218,1,306000
306000,180,218,1,306000
306000,218,262,1,306000
306000,218,308,1,306000
306000,218,405,1,306000
306000,218,420,1,306000
306000,218,437,1,306000
306000,218,459,1,306000
306000,223,400,1,306000
306000,224,435,1,306000
306000,227,242,1,306000
306000,227,244,1,306000
306000,234,426,1,306000
306000,234,600,1,306000
306000,235,568,1,306000
306000,236,585,1,306000
306000,240,552,1,306000
306000,155,257,1,306000
306000,262,293,0,306000
306000,262,338,1,306000
306000,262,420,1,306000
306000,262,441,1,306000
306000,271,308,0,306000
306000,271,437,1,306000
306000,272,303,1,306000
306000,272,430,1,306000
306000,272,488,1,306000
306000,276,452,1,306000
306000,276,468,1,306000
306000,291,568,1,306000
306000,293,408,1,306000
306000,293,437,1,306000
306000,293,441,1,306000
306000,299,600,1,306000
306000,303,430,1,306000
306000,308,338,1,306000
306000,308,408,0,306000
306000,308,420,1,306000
306000,314,318,0,306000
306000,314,444,0,306000
306000,314,480,0,306000
306000,314,579,0,306000
306000,314,611,0,306000
306000,318,611,0,306000
306000,324,334,1,306000
306000,334,409,0,306000
306000,335,478,1,306000
306000,338,437,1,306000
306000,338,441,0,306000
306000,353,559,1,306000
306000,361,442,1,306000
306000,361,617,0,306000
306000,365,516,0,306000
306000,371,457,1,306000
306000,371,568,1,306000
306000,383,568,1,306000
306000,392,595,1,306000
306000,36,395,1,306000
306000,303,395,1,306000
306000,395,430,1,306000
306000,395,432,1,306000
306000,402,602,1,306000
306000,62,406,0,306000
306000,110,406,1,306000
306000,304,406,0,306000
306000,406,442,1,306000
306000,406,617,0,306000
306000,7,417,1,306000
306000,208,417,1,306000
306000,435,498,1,306000
306000,435,595,1,306000
306000,435,602,1,306000
306000,443,600,1,306000
306000,443,450,1,306000
306000,449,450,1,306000
306000,450,474,1,306000
306000,452,468,1,306000
306000,181,472,0,306000
306000,493,532,0,306000
306000,498,602,1,306000
306000,102,515,1,306000
306000,293,515,1,306000
306000,408,515,1,306000
306000,515,659,1,306000
306000,517,587,1,306000
306000,552,578,1,306000
306000,571,575,1,306000
306000,600,604,1,306000
306000,220,625,1,306000
306000,443,643,1,306000
306000,496,643,1,306000
306000,600,643,1,306000
306000,110,644,1,306000
306000,167,654,1,306000
306000,224,654,1,306000
306000,402,654,1,306000
306000,595,654,1,306000
306000,201,657,1,306000
306000,471,657,1,306000
306000,568,657,1,306000
306000,15,659,1,306000
306000,271,659,1,306000
306000,175,663,1,306000
306300,1,11,1,306300
306300,1,274,1,306300
306300,1,371,1,306300
306300,1,383,1,306300
306300,1,471,1,306300
306300,4,50,1,306300
306300,4,233,1,306300
306300,4,315,1,306300
306300,4,470,0,306300
306300,6,45,1,306300
306300,7,78,0,306300
306300,7,100,1,306300
306300,15,102,0,306300
306300,15,308,0,306300
306300,15,405,0,306300
306300,15,441,0,306300
306300,17,298,1,306300
306300,17,602,1,306300
306300,17,618,1,306300
306300,40,193,1,306300
306300,42,105,1,306300
306300,42,308,0,306300
306300,44,138,0,306300
306300,44,444,0,306300
306300,44,480,0,306300
306300,44,579,0,306300
306300,44,611,0,306300
306300,45,316,1,306300
306300,50,293,1,306300
306300,58,152,0,306300
306300,67,68,0,306300
306300,67,112,1,306300
306300,67,493,1,306300
306300,67,531,1,306300
306300,68,400,1,306300
306300,78,100,1,306300
306300,79,335,1,306300
306300,81,163,0,306300
306300,87,193,1,306300
306300,91,119,1,306300
306300,91,201,1,306300
306300,91,371,1,306300
306300,91,568,1,306300
306300,100,208,1,306300
306300,100,479,1,306300
306300,102,470,0,306300
306300,105,315,1,306300
306300,105,394,1,306300
306300,105,405,1,306300
306300,105,470,0,306300
306300,109,578,1,306300
306300,119,201,0,306300
306300,119,236,0,306300
